,Unnamed: 0,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,hangul_syll_chains,hanja_syll_chains,hangul_hanja_subseq_chain,hangul_chain_with_trans,hanja_chain_with_trans
5687,4716,전화번호,전화번호,telephone number,False,電話番號,True,電話番號,1,"[['전', '화', '번', '호'], ['전', '화', '번호'], ['전', '화번', '호'], ['전', '화번호'], ['전화', '번', '호'], ['전화', '번호'], ['전화번', '호'], ['전화번호']]","[['電', '話', '番', '號'], ['電', '話', '番號'], ['電', '話番', '號'], ['電', '話番號'], ['電話', '番', '號'], ['電話', '番號'], ['電話番', '號'], ['電話番號']]","(['전', '화', '번호'], ['電', '話', '番號'])",전 (Jeon) + 화 (anger) + 번호 (Number),電 (electricity) + 話 (a word) + 番號 (designation)
5687,4716,전화번호,전화번호,telephone number,False,電話番號,True,電話番號,1,"[['전', '화', '번', '호'], ['전', '화', '번호'], ['전', '화번', '호'], ['전', '화번호'], ['전화', '번', '호'], ['전화', '번호'], ['전화번', '호'], ['전화번호']]","[['電', '話', '番', '號'], ['電', '話', '番號'], ['電', '話番', '號'], ['電', '話番號'], ['電話', '番', '號'], ['電話', '番號'], ['電話番', '號'], ['電話番號']]","(['전', '화번', '호'], ['電', '話番', '號'])",전 (Jeon) + 화번 (Hwabun (Hwabun)) + 호 (issue),電 (electricity) + 話番 (the last word) + 號 (number)
5687,4716,전화번호,전화번호,telephone number,False,電話番號,True,電話番號,1,"[['전', '화', '번', '호'], ['전', '화', '번호'], ['전', '화번', '호'], ['전', '화번호'], ['전화', '번', '호'], ['전화', '번호'], ['전화번', '호'], ['전화번호']]","[['電', '話', '番', '號'], ['電', '話', '番號'], ['電', '話番', '號'], ['電', '話番號'], ['電話', '番', '號'], ['電話', '番號'], ['電話番', '號'], ['電話番號']]","(['전', '화번호'], ['電', '話番號'])",전 (Jeon) + 화번호 (Phone number),電 (electricity) + 話番號 (the number of words)
5687,4716,전화번호,전화번호,telephone number,False,電話番號,True,電話番號,1,"[['전', '화', '번', '호'], ['전', '화', '번호'], ['전', '화번', '호'], ['전', '화번호'], ['전화', '번', '호'], ['전화', '번호'], ['전화번', '호'], ['전화번호']]","[['電', '話', '番', '號'], ['電', '話', '番號'], ['電', '話番', '號'], ['電', '話番號'], ['電話', '番', '號'], ['電話', '番號'], ['電話番', '號'], ['電話番號']]","(['전화', '번', '호'], ['電話', '番', '號'])",전화 (Phone) + 번 (Earned) + 호 (issue),電話 (Phone number.) + 番 (several times) + 號 (number)
5687,4716,전화번호,전화번호,telephone number,False,電話番號,True,電話番號,1,"[['전', '화', '번', '호'], ['전', '화', '번호'], ['전', '화번', '호'], ['전', '화번호'], ['전화', '번', '호'], ['전화', '번호'], ['전화번', '호'], ['전화번호']]","[['電', '話', '番', '號'], ['電', '話', '番號'], ['電', '話番', '號'], ['電', '話番號'], ['電話', '番', '號'], ['電話', '番號'], ['電話番', '號'], ['電話番號']]","(['전화', '번호'], ['電話', '番號'])",전화 (Phone) + 번호 (Number),電話 (Phone number.) + 番號 (designation)
5687,4716,전화번호,전화번호,telephone number,False,電話番號,True,電話番號,1,"[['전', '화', '번', '호'], ['전', '화', '번호'], ['전', '화번', '호'], ['전', '화번호'], ['전화', '번', '호'], ['전화', '번호'], ['전화번', '호'], ['전화번호']]","[['電', '話', '番', '號'], ['電', '話', '番號'], ['電', '話番', '號'], ['電', '話番號'], ['電話', '番', '號'], ['電話', '番號'], ['電話番', '號'], ['電話番號']]","(['전화번', '호'], ['電話番', '號'])",전화번 (Phone number) + 호 (issue),電話番 (a telephone operator) + 號 (number)
5687,4716,전화번호,전화번호,telephone number,False,電話番號,True,電話番號,1,"[['전', '화', '번', '호'], ['전', '화', '번호'], ['전', '화번', '호'], ['전', '화번호'], ['전화', '번', '호'], ['전화', '번호'], ['전화번', '호'], ['전화번호']]","[['電', '話', '番', '號'], ['電', '話', '番號'], ['電', '話番', '號'], ['電', '話番號'], ['電話', '番', '號'], ['電話', '番號'], ['電話番', '號'], ['電話番號']]","(['전화번호'], ['電話番號'])",전화번호 (Phone number),電話番號 (a telephone number)
5688,4405,장미,장미,rose,False,薔薇,True,薔薇,1,"[['장', '미'], ['장미']]","[['薔', '薇'], ['薔薇']]","(['장', '미'], ['薔', '薇'])",장 (chapter) + 미 (Beauty),薔 (rose) + 薇 (wee)
5688,4405,장미,장미,rose,False,薔薇,True,薔薇,1,"[['장', '미'], ['장미']]","[['薔', '薇'], ['薔薇']]","(['장미'], ['薔薇'])",장미 (rose),薔薇 (rose)
5689,4362,작년,작년,last year,False,昨年,True,昨年,1,"[['작', '년'], ['작년']]","[['昨', '年'], ['昨年']]","(['작', '년'], ['昨', '年'])",작 (work) + 년 (year),昨 (yesterday) + 年 (year)
5689,4362,작년,작년,last year,False,昨年,True,昨年,1,"[['작', '년'], ['작년']]","[['昨', '年'], ['昨年']]","(['작년'], ['昨年'])",작년 (Last year),昨年 (last year)
5690,4361,자주,자주,often,False,自主,True,自主,1,"[['자', '주'], ['자주']]","[['自', '主'], ['自主']]","(['자', '주'], ['自', '主'])",자 (Let's.) + 주 (Week),自 (self) + 主 (master)
5690,4361,자주,자주,often,False,自主,True,自主,1,"[['자', '주'], ['자주']]","[['自', '主'], ['自主']]","(['자주'], ['自主'])",자주 (often),自主 (independence)
5691,4360,자전거,자전거,bicycle,False,自轉車,True,自轉車,1,"[['자', '전', '거'], ['자', '전거'], ['자전', '거'], ['자전거']]","[['自', '轉', '車'], ['自', '轉車'], ['自轉', '車'], ['自轉車']]","(['자', '전', '거'], ['自', '轉', '車'])",자 (Let's.) + 전 (Jeon) + 거 (Yes),自 (self) + 轉 (turn) + 車 (car)
5691,4360,자전거,자전거,bicycle,False,自轉車,True,自轉車,1,"[['자', '전', '거'], ['자', '전거'], ['자전', '거'], ['자전거']]","[['自', '轉', '車'], ['自', '轉車'], ['自轉', '車'], ['自轉車']]","(['자', '전거'], ['自', '轉車'])",자 (Let's.) + 전거 (Previous),自 (self) + 轉車 (change trains)
5691,4360,자전거,자전거,bicycle,False,自轉車,True,自轉車,1,"[['자', '전', '거'], ['자', '전거'], ['자전', '거'], ['자전거']]","[['自', '轉', '車'], ['自', '轉車'], ['自轉', '車'], ['自轉車']]","(['자전', '거'], ['自轉', '車'])",자전 (an autobiography) + 거 (Yes),自轉 (spin) + 車 (car)
5691,4360,자전거,자전거,bicycle,False,自轉車,True,自轉車,1,"[['자', '전', '거'], ['자', '전거'], ['자전', '거'], ['자전거']]","[['自', '轉', '車'], ['自', '轉車'], ['自轉', '車'], ['自轉車']]","(['자전거'], ['自轉車'])",자전거 (Bicycle),自轉車 (a revolving car)
5692,4354,일요일,일요일,Sunday,False,日曜日,True,日曜日,1,"[['일', '요', '일'], ['일', '요일'], ['일요', '일'], ['일요일']]","[['日', '曜', '日'], ['日', '曜日'], ['日曜', '日'], ['日曜日']]","(['일', '요', '일'], ['日', '曜', '日'])",일 (Work) + 요 (yo) + 일 (Work),日 (day) + 曜 (burn) + 日 (day)
5692,4354,일요일,일요일,Sunday,False,日曜日,True,日曜日,1,"[['일', '요', '일'], ['일', '요일'], ['일요', '일'], ['일요일']]","[['日', '曜', '日'], ['日', '曜日'], ['日曜', '日'], ['日曜日']]","(['일', '요일'], ['日', '曜日'])",일 (Work) + 요일 (Day of the week),日 (day) + 曜日 (observation day)
5692,4354,일요일,일요일,Sunday,False,日曜日,True,日曜日,1,"[['일', '요', '일'], ['일', '요일'], ['일요', '일'], ['일요일']]","[['日', '曜', '日'], ['日', '曜日'], ['日曜', '日'], ['日曜日']]","(['일요', '일'], ['日曜', '日'])",일요 (Sunday) + 일 (Work),日曜 (observation) + 日 (day)
5692,4354,일요일,일요일,Sunday,False,日曜日,True,日曜日,1,"[['일', '요', '일'], ['일', '요일'], ['일요', '일'], ['일요일']]","[['日', '曜', '日'], ['日', '曜日'], ['日曜', '日'], ['日曜日']]","(['일요일'], ['日曜日'])",일요일 (Sunday),日曜日 (obsidian day)
5693,4352,일본어,일본어,Japanese (language),False,日本語,True,日本語,1,"[['일', '본', '어'], ['일', '본어'], ['일본', '어'], ['일본어']]","[['日', '本', '語'], ['日', '本語'], ['日本', '語'], ['日本語']]","(['일', '본', '어'], ['日', '本', '語'])",일 (Work) + 본 (bone) + 어 (Uh.),日 (day) + 本 (book) + 語 (language)
5693,4352,일본어,일본어,Japanese (language),False,日本語,True,日本語,1,"[['일', '본', '어'], ['일', '본어'], ['일본', '어'], ['일본어']]","[['日', '本', '語'], ['日', '本語'], ['日本', '語'], ['日本語']]","(['일', '본어'], ['日', '本語'])",일 (Work) + 본어 (one's),日 (day) + 本語 (one's native language)
5693,4352,일본어,일본어,Japanese (language),False,日本語,True,日本語,1,"[['일', '본', '어'], ['일', '본어'], ['일본', '어'], ['일본어']]","[['日', '本', '語'], ['日', '本語'], ['日本', '語'], ['日本語']]","(['일본', '어'], ['日本', '語'])",일본 (Japan) + 어 (Uh.),日本 (Japan) + 語 (language)
5693,4352,일본어,일본어,Japanese (language),False,日本語,True,日本語,1,"[['일', '본', '어'], ['일', '본어'], ['일본', '어'], ['일본어']]","[['日', '本', '語'], ['日', '本語'], ['日本', '語'], ['日本語']]","(['일본어'], ['日本語'])",일본어 (Japanese),日本語 (Japanese language)
5694,4351,일본,일본,Japan,False,日本,True,日本,1,"[['일', '본'], ['일본']]","[['日', '本'], ['日本']]","(['일', '본'], ['日', '本'])",일 (Work) + 본 (bone),日 (day) + 本 (book)
5694,4351,일본,일본,Japan,False,日本,True,日本,1,"[['일', '본'], ['일본']]","[['日', '本'], ['日本']]","(['일본'], ['日本'])",일본 (Japan),日本 (Japan)
5695,4210,인천공항,인천공항,Incheon Airport,False,仁川空港,True,仁川空港,1,"[['인', '천', '공', '항'], ['인', '천', '공항'], ['인', '천공', '항'], ['인', '천공항'], ['인천', '공', '항'], ['인천', '공항'], ['인천공', '항'], ['인천공항']]","[['仁', '川', '空', '港'], ['仁', '川', '空港'], ['仁', '川空', '港'], ['仁', '川空港'], ['仁川', '空', '港'], ['仁川', '空港'], ['仁川空', '港'], ['仁川空港']]","(['인', '천', '공', '항'], ['仁', '川', '空', '港'])",인 (Person) + 천 (thousand) + 공 (Ball) + 항 (clause),仁 (benevolence) + 川 (stream) + 空 (empty) + 港 (harbor)
5695,4210,인천공항,인천공항,Incheon Airport,False,仁川空港,True,仁川空港,1,"[['인', '천', '공', '항'], ['인', '천', '공항'], ['인', '천공', '항'], ['인', '천공항'], ['인천', '공', '항'], ['인천', '공항'], ['인천공', '항'], ['인천공항']]","[['仁', '川', '空', '港'], ['仁', '川', '空港'], ['仁', '川空', '港'], ['仁', '川空港'], ['仁川', '空', '港'], ['仁川', '空港'], ['仁川空', '港'], ['仁川空港']]","(['인', '천', '공항'], ['仁', '川', '空港'])",인 (Person) + 천 (thousand) + 공항 (the airport),仁 (benevolence) + 川 (stream) + 空港 (an air port)
5695,4210,인천공항,인천공항,Incheon Airport,False,仁川空港,True,仁川空港,1,"[['인', '천', '공', '항'], ['인', '천', '공항'], ['인', '천공', '항'], ['인', '천공항'], ['인천', '공', '항'], ['인천', '공항'], ['인천공', '항'], ['인천공항']]","[['仁', '川', '空', '港'], ['仁', '川', '空港'], ['仁', '川空', '港'], ['仁', '川空港'], ['仁川', '空', '港'], ['仁川', '空港'], ['仁川空', '港'], ['仁川空港']]","(['인', '천공', '항'], ['仁', '川空', '港'])",인 (Person) + 천공 (perforation) + 항 (clause),仁 (benevolence) + 川空 (the sky of the river) + 港 (harbor)
5695,4210,인천공항,인천공항,Incheon Airport,False,仁川空港,True,仁川空港,1,"[['인', '천', '공', '항'], ['인', '천', '공항'], ['인', '천공', '항'], ['인', '천공항'], ['인천', '공', '항'], ['인천', '공항'], ['인천공', '항'], ['인천공항']]","[['仁', '川', '空', '港'], ['仁', '川', '空港'], ['仁', '川空', '港'], ['仁', '川空港'], ['仁川', '空', '港'], ['仁川', '空港'], ['仁川空', '港'], ['仁川空港']]","(['인', '천공항'], ['仁', '川空港'])",인 (Person) + 천공항 (Sky Airport),仁 (benevolence) + 川空港 (Sichuan Airport)
5695,4210,인천공항,인천공항,Incheon Airport,False,仁川空港,True,仁川空港,1,"[['인', '천', '공', '항'], ['인', '천', '공항'], ['인', '천공', '항'], ['인', '천공항'], ['인천', '공', '항'], ['인천', '공항'], ['인천공', '항'], ['인천공항']]","[['仁', '川', '空', '港'], ['仁', '川', '空港'], ['仁', '川空', '港'], ['仁', '川空港'], ['仁川', '空', '港'], ['仁川', '空港'], ['仁川空', '港'], ['仁川空港']]","(['인천', '공', '항'], ['仁川', '空', '港'])",인천 (Incheon) + 공 (Ball) + 항 (clause),"仁川 (Incheon, Republic of) + 空 (empty) + 港 (harbor)"
5695,4210,인천공항,인천공항,Incheon Airport,False,仁川空港,True,仁川空港,1,"[['인', '천', '공', '항'], ['인', '천', '공항'], ['인', '천공', '항'], ['인', '천공항'], ['인천', '공', '항'], ['인천', '공항'], ['인천공', '항'], ['인천공항']]","[['仁', '川', '空', '港'], ['仁', '川', '空港'], ['仁', '川空', '港'], ['仁', '川空港'], ['仁川', '空', '港'], ['仁川', '空港'], ['仁川空', '港'], ['仁川空港']]","(['인천', '공항'], ['仁川', '空港'])",인천 (Incheon) + 공항 (the airport),"仁川 (Incheon, Republic of) + 空港 (an air port)"
5695,4210,인천공항,인천공항,Incheon Airport,False,仁川空港,True,仁川空港,1,"[['인', '천', '공', '항'], ['인', '천', '공항'], ['인', '천공', '항'], ['인', '천공항'], ['인천', '공', '항'], ['인천', '공항'], ['인천공', '항'], ['인천공항']]","[['仁', '川', '空', '港'], ['仁', '川', '空港'], ['仁', '川空', '港'], ['仁', '川空港'], ['仁川', '空', '港'], ['仁川', '空港'], ['仁川空', '港'], ['仁川空港']]","(['인천공', '항'], ['仁川空', '港'])",인천공 (Incheon International Airport) + 항 (clause),仁川空 (Incheon Airport) + 港 (harbor)
5695,4210,인천공항,인천공항,Incheon Airport,False,仁川空港,True,仁川空港,1,"[['인', '천', '공', '항'], ['인', '천', '공항'], ['인', '천공', '항'], ['인', '천공항'], ['인천', '공', '항'], ['인천', '공항'], ['인천공', '항'], ['인천공항']]","[['仁', '川', '空', '港'], ['仁', '川', '空港'], ['仁', '川空', '港'], ['仁', '川空港'], ['仁川', '空', '港'], ['仁川', '空港'], ['仁川空', '港'], ['仁川空港']]","(['인천공항'], ['仁川空港'])",인천공항 (Incheon International Airport),仁川空港 (Incheon Airport)
5696,4205,이용,이용,use,False,利用,True,利用,1,"[['이', '용'], ['이용']]","[['利', '用'], ['利用']]","(['이', '용'], ['利', '用'])",이 (Tooth) + 용 (Dragon),利 (benefit) + 用 (use)
5696,4205,이용,이용,use,False,利用,True,利用,1,"[['이', '용'], ['이용']]","[['利', '用'], ['利用']]","(['이용'], ['利用'])",이용 (Utilization),利用 (make use)
5697,3804,음악,음악,music,False,音樂,True,音樂,1,"[['음', '악'], ['음악']]","[['音', '樂'], ['音樂']]","(['음', '악'], ['音', '樂'])",음 (Well.) + 악 (Yikes),音 (sound) + 樂 (pleasant)
5697,3804,음악,음악,music,False,音樂,True,音樂,1,"[['음', '악'], ['음악']]","[['音', '樂'], ['音樂']]","(['음악'], ['音樂'])",음악 (Music),音樂 (music)
5698,3803,음식,음식,food,False,飮食,True,飮食,1,"[['음', '식'], ['음식']]","[['飮', '食'], ['飮食']]","(['음', '식'], ['飮', '食'])",음 (Well.) + 식 (Ceremony),飮 (None) + 食 (eat)
5698,3803,음식,음식,food,False,飮食,True,飮食,1,"[['음', '식'], ['음식']]","[['飮', '食'], ['飮食']]","(['음식'], ['飮食'])",음식 (Food),飮食 (食eat)
5699,3802,은행원,은행원,bank clerk,False,銀行員,True,銀行員,1,"[['은', '행', '원'], ['은', '행원'], ['은행', '원'], ['은행원']]","[['銀', '行', '員'], ['銀', '行員'], ['銀行', '員'], ['銀行員']]","(['은', '행', '원'], ['銀', '行', '員'])",은 (Silver) + 행 (Row) + 원 (Circle),"銀 (silver) + 行 (Yes, sir.) + 員 (crew)"
5699,3802,은행원,은행원,bank clerk,False,銀行員,True,銀行員,1,"[['은', '행', '원'], ['은', '행원'], ['은행', '원'], ['은행원']]","[['銀', '行', '員'], ['銀', '行員'], ['銀行', '員'], ['銀行員']]","(['은', '행원'], ['銀', '行員'])",은 (Silver) + 행원 (an entrepreneur),銀 (silver) + 行員 (clerk)
5699,3802,은행원,은행원,bank clerk,False,銀行員,True,銀行員,1,"[['은', '행', '원'], ['은', '행원'], ['은행', '원'], ['은행원']]","[['銀', '行', '員'], ['銀', '行員'], ['銀行', '員'], ['銀行員']]","(['은행', '원'], ['銀行', '員'])",은행 (Bank) + 원 (Circle),銀行 (bank) + 員 (crew)
5699,3802,은행원,은행원,bank clerk,False,銀行員,True,銀行員,1,"[['은', '행', '원'], ['은', '행원'], ['은행', '원'], ['은행원']]","[['銀', '行', '員'], ['銀', '行員'], ['銀行', '員'], ['銀行員']]","(['은행원'], ['銀行員'])",은행원 (a bank clerk),銀行員 (banker)
5700,3627,월요일,월요일,Monday,False,月曜日,True,月曜日,1,"[['월', '요', '일'], ['월', '요일'], ['월요', '일'], ['월요일']]","[['月', '曜', '日'], ['月', '曜日'], ['月曜', '日'], ['月曜日']]","(['월', '요', '일'], ['月', '曜', '日'])",월 (month) + 요 (yo) + 일 (Work),月 (month) + 曜 (burn) + 日 (day)
5700,3627,월요일,월요일,Monday,False,月曜日,True,月曜日,1,"[['월', '요', '일'], ['월', '요일'], ['월요', '일'], ['월요일']]","[['月', '曜', '日'], ['月', '曜日'], ['月曜', '日'], ['月曜日']]","(['월', '요일'], ['月', '曜日'])",월 (month) + 요일 (Day of the week),月 (month) + 曜日 (observation day)
5700,3627,월요일,월요일,Monday,False,月曜日,True,月曜日,1,"[['월', '요', '일'], ['월', '요일'], ['월요', '일'], ['월요일']]","[['月', '曜', '日'], ['月', '曜日'], ['月曜', '日'], ['月曜日']]","(['월요', '일'], ['月曜', '日'])",월요 (Monday) + 일 (Work),月曜 (observation) + 日 (day)
5700,3627,월요일,월요일,Monday,False,月曜日,True,月曜日,1,"[['월', '요', '일'], ['월', '요일'], ['월요', '일'], ['월요일']]","[['月', '曜', '日'], ['月', '曜日'], ['月曜', '日'], ['月曜日']]","(['월요일'], ['月曜日'])",월요일 (Monday),月曜日 (obsidian day)
5701,3457,운전,운전하다,to drive,True,運轉,True,運轉하다,1,"[['운', '전'], ['운전']]","[['運', '轉'], ['運轉']]","(['운', '전'], ['運', '轉'])",운 (luck) + 전 (Jeon),運 (carry) + 轉 (turn)
5701,3457,운전,운전하다,to drive,True,運轉,True,運轉하다,1,"[['운', '전'], ['운전']]","[['運', '轉'], ['運轉']]","(['운전'], ['運轉'])",운전 (Driving),運轉 (run)
5702,3456,운전,운전,driving,False,運轉,True,運轉,1,"[['운', '전'], ['운전']]","[['運', '轉'], ['運轉']]","(['운', '전'], ['運', '轉'])",운 (luck) + 전 (Jeon),運 (carry) + 轉 (turn)
5702,3456,운전,운전,driving,False,運轉,True,運轉,1,"[['운', '전'], ['운전']]","[['運', '轉'], ['運轉']]","(['운전'], ['運轉'])",운전 (Driving),運轉 (run)
5703,3455,운동,운동하다,to exercise / to work out,True,運動,True,運動하다,1,"[['운', '동'], ['운동']]","[['運', '動'], ['運動']]","(['운', '동'], ['運', '動'])",운 (luck) + 동 (East),運 (carry) + 動 (move)
5703,3455,운동,운동하다,to exercise / to work out,True,運動,True,運動하다,1,"[['운', '동'], ['운동']]","[['運', '動'], ['運動']]","(['운동'], ['運動'])",운동 (Exercise),運動 (exercise)
5704,3454,운동,운동,exercise / workout,False,運動,True,運動,1,"[['운', '동'], ['운동']]","[['運', '動'], ['運動']]","(['운', '동'], ['運', '動'])",운 (luck) + 동 (East),運 (carry) + 動 (move)
5704,3454,운동,운동,exercise / workout,False,運動,True,運動,1,"[['운', '동'], ['운동']]","[['運', '動'], ['運動']]","(['운동'], ['運動'])",운동 (Exercise),運動 (exercise)
5705,3453,우체국,우체국,post office,False,郵遞局,True,郵遞局,1,"[['우', '체', '국'], ['우', '체국'], ['우체', '국'], ['우체국']]","[['郵', '遞', '局'], ['郵', '遞局'], ['郵遞', '局'], ['郵遞局']]","(['우', '체', '국'], ['郵', '遞', '局'])",우 (Ooh) + 체 (Sieve) + 국 (Soup),郵 (mail) + 遞 (hand over) + 局 (department)
5705,3453,우체국,우체국,post office,False,郵遞局,True,郵遞局,1,"[['우', '체', '국'], ['우', '체국'], ['우체', '국'], ['우체국']]","[['郵', '遞', '局'], ['郵', '遞局'], ['郵遞', '局'], ['郵遞局']]","(['우', '체국'], ['郵', '遞局'])",우 (Ooh) + 체국 (a state of affairs),郵 (mail) + 遞局 (delivery department)
5705,3453,우체국,우체국,post office,False,郵遞局,True,郵遞局,1,"[['우', '체', '국'], ['우', '체국'], ['우체', '국'], ['우체국']]","[['郵', '遞', '局'], ['郵', '遞局'], ['郵遞', '局'], ['郵遞局']]","(['우체', '국'], ['郵遞', '局'])",우체 (the post office) + 국 (Soup),郵遞 (mail delivery) + 局 (department)
5705,3453,우체국,우체국,post office,False,郵遞局,True,郵遞局,1,"[['우', '체', '국'], ['우', '체국'], ['우체', '국'], ['우체국']]","[['郵', '遞', '局'], ['郵', '遞局'], ['郵遞', '局'], ['郵遞局']]","(['우체국'], ['郵遞局'])",우체국 (the post office),郵遞局 (post office)
5706,3452,우유,우유,milk,False,牛乳,True,牛乳,1,"[['우', '유'], ['우유']]","[['牛', '乳'], ['牛乳']]","(['우', '유'], ['牛', '乳'])",우 (Ooh) + 유 (you),牛 (cattle) + 乳 (milk)
5706,3452,우유,우유,milk,False,牛乳,True,牛乳,1,"[['우', '유'], ['우유']]","[['牛', '乳'], ['牛乳']]","(['우유'], ['牛乳'])",우유 (Milk),牛乳 (milk)
5707,3451,우산,우산,umbrella,False,雨傘,True,雨傘,1,"[['우', '산'], ['우산']]","[['雨', '傘'], ['雨傘']]","(['우', '산'], ['雨', '傘'])",우 (Ooh) + 산 (Mountain),雨 (rain) + 傘 (umbrella)
5707,3451,우산,우산,umbrella,False,雨傘,True,雨傘,1,"[['우', '산'], ['우산']]","[['雨', '傘'], ['雨傘']]","(['우산'], ['雨傘'])",우산 (Umbrella),雨傘 (umbrella)
5708,3448,요일,요일,a day of the week,False,曜日,True,曜日,1,"[['요', '일'], ['요일']]","[['曜', '日'], ['曜日']]","(['요', '일'], ['曜', '日'])",요 (yo) + 일 (Work),曜 (burn) + 日 (day)
5708,3448,요일,요일,a day of the week,False,曜日,True,曜日,1,"[['요', '일'], ['요일']]","[['曜', '日'], ['曜日']]","(['요일'], ['曜日'])",요일 (Day of the week),曜日 (observation day)
5709,3446,요리,요리하다,to cook,True,料理,True,料理하다,1,"[['요', '리'], ['요리']]","[['料', '理'], ['料理']]","(['요', '리'], ['料', '理'])",요 (yo) + 리 (Lee),料 (material) + 理 (reason)
5709,3446,요리,요리하다,to cook,True,料理,True,料理하다,1,"[['요', '리'], ['요리']]","[['料', '理'], ['料理']]","(['요리'], ['料理'])",요리 (Cooking),料理 (cook)
5710,3447,요리사,요리사,chef,False,料理師,True,料理師,1,"[['요', '리', '사'], ['요', '리사'], ['요리', '사'], ['요리사']]","[['料', '理', '師'], ['料', '理師'], ['料理', '師'], ['料理師']]","(['요', '리', '사'], ['料', '理', '師'])",요 (yo) + 리 (Lee) + 사 (Buy),料 (material) + 理 (reason) + 師 (master)
5710,3447,요리사,요리사,chef,False,料理師,True,料理師,1,"[['요', '리', '사'], ['요', '리사'], ['요리', '사'], ['요리사']]","[['料', '理', '師'], ['料', '理師'], ['料理', '師'], ['料理師']]","(['요', '리사'], ['料', '理師'])",요 (yo) + 리사 (Lisa),料 (material) + 理師 (a management officer)
5710,3447,요리사,요리사,chef,False,料理師,True,料理師,1,"[['요', '리', '사'], ['요', '리사'], ['요리', '사'], ['요리사']]","[['料', '理', '師'], ['料', '理師'], ['料理', '師'], ['料理師']]","(['요리', '사'], ['料理', '師'])",요리 (Cooking) + 사 (Buy),料理 (cook) + 師 (master)
5710,3447,요리사,요리사,chef,False,料理師,True,料理師,1,"[['요', '리', '사'], ['요', '리사'], ['요리', '사'], ['요리사']]","[['料', '理', '師'], ['料', '理師'], ['料理', '師'], ['料理師']]","(['요리사'], ['料理師'])",요리사 (a cook),料理師 (cook)
5711,3445,요리,요리,cooking,False,料理,True,料理,1,"[['요', '리'], ['요리']]","[['料', '理'], ['料理']]","(['요', '리'], ['料', '理'])",요 (yo) + 리 (Lee),料 (material) + 理 (reason)
5711,3445,요리,요리,cooking,False,料理,True,料理,1,"[['요', '리'], ['요리']]","[['料', '理'], ['料理']]","(['요리'], ['料理'])",요리 (Cooking),料理 (cook)
5712,3441,외국,외국,foreign country,False,外國,True,外國,1,"[['외', '국'], ['외국']]","[['外', '國'], ['外國']]","(['외', '국'], ['外', '國'])",외 (Addition) + 국 (Soup),外 (outside) + 國 (country)
5712,3441,외국,외국,foreign country,False,外國,True,外國,1,"[['외', '국'], ['외국']]","[['外', '國'], ['外國']]","(['외국'], ['外國'])",외국 (foreign country),外國 (foreign country)
5713,3425,온돌방,온돌방,traditional Korean room / hot-floored room,False,溫突房,True,溫突房,1,"[['온', '돌', '방'], ['온', '돌방'], ['온돌', '방'], ['온돌방']]","[['溫', '突', '房'], ['溫', '突房'], ['溫突', '房'], ['溫突房']]","(['온', '돌', '방'], ['溫', '突', '房'])",온 (On) + 돌 (Stone) + 방 (Room),溫 (warm) + 突 (out of heart) + 房 (house)
5713,3425,온돌방,온돌방,traditional Korean room / hot-floored room,False,溫突房,True,溫突房,1,"[['온', '돌', '방'], ['온', '돌방'], ['온돌', '방'], ['온돌방']]","[['溫', '突', '房'], ['溫', '突房'], ['溫突', '房'], ['溫突房']]","(['온', '돌방'], ['溫', '突房'])",온 (On) + 돌방 (a stone room),溫 (warm) + 突房 (an out-of a house)
5713,3425,온돌방,온돌방,traditional Korean room / hot-floored room,False,溫突房,True,溫突房,1,"[['온', '돌', '방'], ['온', '돌방'], ['온돌', '방'], ['온돌방']]","[['溫', '突', '房'], ['溫', '突房'], ['溫突', '房'], ['溫突房']]","(['온돌', '방'], ['溫突', '房'])",온돌 (Ondol (Ondol)) + 방 (Room),溫突 (warm) + 房 (house)
5713,3425,온돌방,온돌방,traditional Korean room / hot-floored room,False,溫突房,True,溫突房,1,"[['온', '돌', '방'], ['온', '돌방'], ['온돌', '방'], ['온돌방']]","[['溫', '突', '房'], ['溫', '突房'], ['溫突', '房'], ['溫突房']]","(['온돌방'], ['溫突房'])",온돌방 (Ondol Room),溫突房 (thermal shock chamber)
5714,3424,오후,오후,afternoon / p.m.,False,午後,True,午後,1,"[['오', '후'], ['오후']]","[['午', '後'], ['午後']]","(['오', '후'], ['午', '後'])",오 (Ooh.) + 후 (After),午 (afternoon) + 後 (afterwards)
5714,3424,오후,오후,afternoon / p.m.,False,午後,True,午後,1,"[['오', '후'], ['오후']]","[['午', '後'], ['午後']]","(['오후'], ['午後'])",오후 (Afternoon),午後 (afternoon)
5715,3423,오전,오전,morning / a.m.,False,午前,True,午前,1,"[['오', '전'], ['오전']]","[['午', '前'], ['午前']]","(['오', '전'], ['午', '前'])",오 (Ooh.) + 전 (Jeon),午 (afternoon) + 前 (background)
5715,3423,오전,오전,morning / a.m.,False,午前,True,午前,1,"[['오', '전'], ['오전']]","[['午', '前'], ['午前']]","(['오전'], ['午前'])",오전 (A.M.),午前 (before noon)
5716,3422,오월,오월,May,False,五月,True,五月,1,"[['오', '월'], ['오월']]","[['五', '月'], ['五月']]","(['오', '월'], ['五', '月'])",오 (Ooh.) + 월 (month),五 (fives) + 月 (month)
