,hangul_word,hangeul_english_translation,does_end_in_hada,hangul_word_wo_hada,hanja_word,hanja_exists,Unnamed: 0,hanja_english_translation
441,전화,cellular phone/mobile,False,전화,轉化,True,1873.0,convert
441,전화,cellular phone/mobile,False,전화,電話,True,231.0,Phone number.
442,전화번호,telephone number,False,전화번호,電話番號,True,150.0,a telephone number
443,전화하다,to call,True,전화,轉化,True,1873.0,convert
443,전화하다,to call,True,전화,電話,True,231.0,Phone number.
444,점심,lunch,False,점심,點心,True,176.0,confection
445,젓가락,chopsticks,False,젓가락,,False,,
446,정말,"really, truly",False,정말,,False,,
447,제,my,False,제,亝,True,,
447,제,my,False,제,侪,True,3493.0,class
447,제,my,False,제,俤,True,,
447,제,my,False,제,偍,True,,
447,제,my,False,제,偙,True,,
447,제,my,False,제,傺,True,1152.0,look at
447,제,my,False,제,僀,True,,
447,제,my,False,제,儕,True,973.0,class
447,제,my,False,제,制,True,3739.0,set afoot
447,제,my,False,제,剂,True,1399.0,powder
447,제,my,False,제,剤,True,,
447,제,my,False,제,劑,True,3228.0,powder
447,제,my,False,제,厗,True,,
447,제,my,False,제,哜,True,497.0,swarmy
447,제,my,False,제,啼,True,3267.0,cry
447,제,my,False,제,嗁,True,,
447,제,my,False,제,嚌,True,1009.0,swarmy
447,제,my,False,제,埞,True,,
447,제,my,False,제,堤,True,3298.0,bank
447,제,my,False,제,姼,True,,
447,제,my,False,제,娣,True,2481.0,class
447,제,my,False,제,媂,True,,
447,제,my,False,제,媞,True,116.0,bear
447,제,my,False,제,帝,True,45.0,emperor
447,제,my,False,제,弟,True,1505.0,brother
447,제,my,False,제,徲,True,,
447,제,my,False,제,怟,True,,
447,제,my,False,제,悌,True,1412.0,gentle
447,제,my,False,제,惿,True,,
447,제,my,False,제,慸,True,,
447,제,my,False,제,憏,True,,
447,제,my,False,제,懠,True,,
447,제,my,False,제,挤,True,2864.0,squeeze
447,제,my,False,제,提,True,4444.0,raise
447,제,my,False,제,摕,True,,
447,제,my,False,제,擠,True,846.0,squeeze
447,제,my,False,제,斉,True,,
447,제,my,False,제,斊,True,,
447,제,my,False,제,栬,True,,
447,제,my,False,제,梊,True,,
447,제,my,False,제,梯,True,3170.0,ladder
447,제,my,False,제,櫅,True,,
447,제,my,False,제,泲,True,,
447,제,my,False,제,济,True,315.0,save
447,제,my,False,제,淛,True,,
447,제,my,False,제,済,True,,
447,제,my,False,제,渧,True,,
447,제,my,False,제,滛,True,,
447,제,my,False,제,漈,True,,
447,제,my,False,제,漽,True,,
447,제,my,False,제,濟,True,277.0,save
447,제,my,False,제,焍,True,,
447,제,my,False,제,狾,True,105.0,cattle
447,제,my,False,제,猘,True,,
447,제,my,False,제,珶,True,,
447,제,my,False,제,瑅,True,,
447,제,my,False,제,璾,True,,
447,제,my,False,제,癠,True,,
447,제,my,False,제,睇,True,2702.0,have a look
447,제,my,False,제,睼,True,,
447,제,my,False,제,碮,True,,
447,제,my,False,제,碲,True,1822.0,tellurium
447,제,my,False,제,磾,True,,
447,제,my,False,제,祭,True,755.0,sacrifice
447,제,my,False,제,禔,True,,
447,제,my,False,제,禵,True,,
447,제,my,False,제,稊,True,,
447,제,my,False,제,穄,True,,
447,제,my,False,제,穧,True,,
447,제,my,False,제,第,True,3545.0,first
447,제,my,False,제,綈,True,2015.0,old-fashioned
447,제,my,False,제,緹,True,787.0,twine
447,제,my,False,제,绨,True,372.0,old-fashioned
447,제,my,False,제,缇,True,3612.0,twine
447,제,my,False,제,罤,True,,
447,제,my,False,제,脐,True,723.0,umbilical cord
447,제,my,False,제,腣,True,,
447,제,my,False,제,臍,True,3179.0,umbilical cord
447,제,my,False,제,艩,True,,
447,제,my,False,제,苐,True,,
447,제,my,False,제,荠,True,1814.0,shepherd's purse
447,제,my,False,제,萕,True,,
447,제,my,False,제,蒢,True,,
447,제,my,False,제,蕛,True,,
447,제,my,False,제,薺,True,2915.0,shepherd's purse
447,제,my,False,제,虀,True,,
447,제,my,False,제,蛴,True,1481.0,gracious
447,제,my,False,제,蝭,True,,
447,제,my,False,제,蠐,True,2920.0,gracious
447,제,my,False,제,袃,True,,
447,제,my,False,제,裚,True,,
447,제,my,False,제,製,True,1219.0,set afoot
447,제,my,False,제,褆,True,567.0,stony
447,제,my,False,제,諸,True,3381.0,everything
447,제,my,False,제,謕,True,,
447,제,my,False,제,诸,True,1706.0,everything
447,제,my,False,제,趧,True,,
447,제,my,False,제,跻,True,606.0,break
447,제,my,False,제,踶,True,,
447,제,my,False,제,蹄,True,4155.0,hoof
447,제,my,False,제,蹏,True,,
447,제,my,False,제,躋,True,3989.0,break
447,제,my,False,제,醍,True,4863.0,go to one's mouth
447,제,my,False,제,銻,True,1586.0,antimony
447,제,my,False,제,鍗,True,,
447,제,my,False,제,鑇,True,,
447,제,my,False,제,锑,True,2824.0,antimony
447,제,my,False,제,际,True,551.0,brink
447,제,my,False,제,除,True,3551.0,eliminate
447,제,my,False,제,隄,True,,
447,제,my,False,제,際,True,2680.0,brink
447,제,my,False,제,隮,True,,
447,제,my,False,제,霁,True,4147.0,bright
447,제,my,False,제,霽,True,4415.0,bright
447,제,my,False,제,鞮,True,,
447,제,my,False,제,韲,True,,
447,제,my,False,제,題,True,421.0,title
447,제,my,False,제,题,True,2672.0,title
447,제,my,False,제,騠,True,,
447,제,my,False,제,鮆,True,,
447,제,my,False,제,鮧,True,,
447,제,my,False,제,鮷,True,,
447,제,my,False,제,鯯,True,,
447,제,my,False,제,鯷,True,3442.0,an anchovy
447,제,my,False,제,鰶,True,,
447,제,my,False,제,鱭,True,2626.0,brood
447,제,my,False,제,鲚,True,636.0,brood
447,제,my,False,제,鳀,True,2774.0,an anchovy
447,제,my,False,제,鴺,True,,
447,제,my,False,제,鵜,True,4175.0,pellet
447,제,my,False,제,鶗,True,,
447,제,my,False,제,鶙,True,,
447,제,my,False,제,鹈,True,3388.0,pellet
447,제,my,False,제,麡,True,,
447,제,my,False,제,齊,True,2487.0,all
447,제,my,False,제,齌,True,,
447,제,my,False,제,齏,True,2692.0,break
447,제,my,False,제,齐,True,552.0,all
447,제,my,False,제,齑,True,49.0,break
447,제,my,False,제,㐧,True,,
447,제,my,False,제,㑪,True,,
447,제,my,False,제,㖒,True,,
447,제,my,False,제,㗣,True,,
447,제,my,False,제,㝂,True,,
447,제,my,False,제,㣢,True,,
447,제,my,False,제,㨈,True,,
447,제,my,False,제,㨹,True,,
447,제,my,False,제,㫼,True,,
447,제,my,False,제,㴉,True,,
447,제,my,False,제,㸄,True,,
447,제,my,False,제,㼵,True,,
447,제,my,False,제,䀸,True,,
447,제,my,False,제,䂑,True,,
447,제,my,False,제,䃅,True,,
447,제,my,False,제,䄞,True,,
447,제,my,False,제,䄢,True,,
447,제,my,False,제,䄺,True,,
447,제,my,False,제,䅠,True,,
447,제,my,False,제,䇽,True,,
447,제,my,False,제,䍤,True,,
447,제,my,False,제,䎺,True,,
447,제,my,False,제,䏲,True,,
447,제,my,False,제,䐎,True,,
447,제,my,False,제,䐡,True,,
447,제,my,False,제,䑭,True,,
447,제,my,False,제,䑯,True,,
447,제,my,False,제,䔶,True,,
447,제,my,False,제,䖙,True,,
447,제,my,False,제,䚣,True,,
447,제,my,False,제,䛱,True,,
447,제,my,False,제,䜞,True,,
447,제,my,False,제,䠁,True,,
447,제,my,False,제,䢑,True,,
447,제,my,False,제,䧑,True,,
447,제,my,False,제,䨑,True,,
447,제,my,False,제,䨖,True,,
447,제,my,False,제,䩘,True,,
447,제,my,False,제,䩚,True,,
447,제,my,False,제,䪠,True,,
447,제,my,False,제,䪡,True,,
447,제,my,False,제,䪢,True,,
447,제,my,False,제,䪣,True,,
447,제,my,False,제,䬫,True,,
447,제,my,False,제,䬾,True,,
447,제,my,False,제,䭁,True,,
447,제,my,False,제,䮺,True,,
447,제,my,False,제,䰏,True,,
447,제,my,False,제,䱥,True,,
447,제,my,False,제,䱨,True,,
447,제,my,False,제,䱱,True,,
447,제,my,False,제,䶍,True,,
447,제,my,False,제,䶑,True,,
447,제,my,False,제,䶒,True,,
447,제,my,False,제,䶓,True,,
447,제,my,False,제,䶩,True,,
448,제주도,Jeju Island,False,제주도,濟州島,True,132.0,Jeju Island
449,조금,"a little, a bit, a little bit",False,조금,,False,,
450,좀,please,False,좀,,False,,
451,좋다,good,False,좋다,,False,,
452,좋아하다,to like,True,좋아,,False,,
453,주다,to give,False,주다,,False,,
454,주말,weekend,False,주말,週末,True,149.0,weekend
455,주소,address,False,주소,住所,True,314.0,residence
456,주스,juice,False,주스,,False,,
457,주일,week,False,주일,主日,True,462.0,Sunday
457,주일,week,False,주일,週日,True,495.0,Sunday
457,주일,week,False,주일,駐日,True,2453.0,resident in Japan
458,주차장,parking lot,False,주차장,駐車場,True,142.0,parking lot
459,준비하다,to prepare,True,준비,準備,True,2802.0,Get ready.
460,중국,China,False,중국,中國,True,15.0,China
461,중국어,Chinese (language),False,중국어,中國語,True,457.0,Chinese language
462,중학생,middle school student,False,중학생,中學生,True,433.0,a middle school student
463,지갑,wallet,False,지갑,紙匣,True,101.0,a paper box
464,지금,now,False,지금,只今,True,90.0,only now
465,지난,last,False,지난,至難,True,323.0,the greatest difficulty
466,지우개,eraser,False,지우개,,False,,
467,지하철,subway,False,지하철,地下鐵,True,303.0,subway
468,지하철역,subway station,False,지하철역,地下鐵驛,True,194.0,subway station
469,직업,job/ occupation,False,직업,職業,True,108.0,occupation
470,직원,staff,False,직원,直員,True,140.0,direct member
470,직원,staff,False,직원,職員,True,29.0,staff
471,질문,question,False,질문,質問,True,207.0,question
472,집,house,False,집,亼,True,,
472,집,house,False,집,偮,True,,
472,집,house,False,집,卙,True,,
472,집,house,False,집,咠,True,,
472,집,house,False,집,執,True,3037.0,stick to
472,집,house,False,집,嶯,True,,
472,집,house,False,집,慹,True,,
472,집,house,False,집,戢,True,2679.0,fold
472,집,house,False,집,执,True,4858.0,stick to
472,집,house,False,집,潗,True,,
472,집,house,False,집,瓡,True,,
472,집,house,False,집,絷,True,,
472,집,house,False,집,緝,True,3005.0,arrest
472,집,house,False,집,縶,True,,
472,집,house,False,집,缉,True,2663.0,arrest
472,집,house,False,집,艥,True,,
472,집,house,False,집,蓻,True,,
472,집,house,False,집,諿,True,,
472,집,house,False,집,謺,True,,
472,집,house,False,집,輯,True,1776.0,compile
472,집,house,False,집,辑,True,1142.0,compile
472,집,house,False,집,鍓,True,,
472,집,house,False,집,鏶,True,,
472,집,house,False,집,集,True,607.0,gather
472,집,house,False,집,雦,True,,
472,집,house,False,집,雧,True,,
472,집,house,False,집,㗊,True,,
472,집,house,False,집,㗱,True,,
472,집,house,False,집,㙫,True,,
472,집,house,False,집,㠍,True,,
472,집,house,False,집,㠎,True,,
472,집,house,False,집,㣬,True,,
472,집,house,False,집,㱷,True,,
472,집,house,False,집,㴕,True,,
472,집,house,False,집,䁒,True,,
472,집,house,False,집,䅤,True,,
472,집,house,False,집,䉅,True,,
472,집,house,False,집,䌖,True,,
472,집,house,False,집,䐕,True,,
472,집,house,False,집,䩰,True,,
472,집,house,False,집,䮶,True,,
473,집안일,chores,False,집안일,,False,,
474,짧다,short,False,짧다,,False,,
475,쯤,about / around,False,쯤,,False,,
476,찌다,to gain (weight),False,찌다,,False,,
477,찍다,to take (a picture),False,찍다,,False,,
478,차,car,False,차,且,True,2444.0,furthermore
478,차,car,False,차,佌,True,,
478,차,car,False,차,佽,True,,
478,차,car,False,차,侘,True,,
478,차,car,False,차,借,True,4629.0,borrow
478,차,car,False,차,偖,True,,
478,차,car,False,차,偧,True,,
478,차,car,False,차,偨,True,,
478,차,car,False,차,劄,True,,
478,차,car,False,차,厏,True,,
478,차,car,False,차,叉,True,2259.0,fork
478,차,car,False,차,唓,True,,
478,차,car,False,차,唶,True,,
478,차,car,False,차,嗏,True,,
478,차,car,False,차,嗟,True,4695.0,sigh
478,차,car,False,차,嗻,True,,
478,차,car,False,차,奓,True,,
478,차,car,False,차,奲,True,,
478,차,car,False,차,姹,True,4741.0,a variety of flowers
478,차,car,False,차,嫅,True,,
478,차,car,False,차,岔,True,1654.0,fork
478,차,car,False,차,嵯,True,1207.0,rough
478,차,car,False,차,嵳,True,,
478,차,car,False,차,差,True,1859.0,be poor
478,차,car,False,차,徣,True,,
478,차,car,False,차,扠,True,,
478,차,car,False,차,扯,True,672.0,cuff
478,차,car,False,차,挓,True,,
478,차,car,False,차,搓,True,3579.0,rub
478,차,car,False,차,搽,True,4287.0,apply
478,차,car,False,차,撦,True,,
478,차,car,False,차,暛,True,,
478,차,car,False,차,杈,True,4004.0,fork
478,차,car,False,차,栨,True,,
478,차,car,False,차,槎,True,3353.0,scour
478,차,car,False,차,次,True,583.0,second
478,차,car,False,차,此,True,2230.0,herewith
478,차,car,False,차,汊,True,1906.0,branch
478,차,car,False,차,瑳,True,,
478,차,car,False,차,砗,True,3816.0,watercourses
478,차,car,False,차,硨,True,3148.0,watercourses
478,차,car,False,차,磋,True,1344.0,practice
478,차,car,False,차,笡,True,,
478,차,car,False,차,箚,True,,
478,차,car,False,차,紁,True,,
478,차,car,False,차,絘,True,,
478,차,car,False,차,肞,True,,
478,차,car,False,차,舣,True,,
478,차,car,False,차,艖,True,,
478,차,car,False,차,芆,True,,
478,차,car,False,차,莗,True,,
478,차,car,False,차,蒫,True,,
478,차,car,False,차,蔖,True,,
478,차,car,False,차,虘,True,,
478,차,car,False,차,蛼,True,,
478,차,car,False,차,衩,True,4836.0,barely
478,차,car,False,차,褨,True,,
478,차,car,False,차,訍,True,,
478,차,car,False,차,譇,True,,
478,차,car,False,차,跐,True,,
478,차,car,False,차,踷,True,,
478,차,car,False,차,蹉,True,858.0,lose one's fingers
478,차,car,False,차,車,True,391.0,car
478,차,car,False,차,车,True,1990.0,car
478,차,car,False,차,遮,True,358.0,cover
478,차,car,False,차,醝,True,,
478,차,car,False,차,銟,True,,
478,차,car,False,차,鎈,True,,
478,차,car,False,차,鹺,True,2667.0,salt
478,차,car,False,차,鹾,True,3800.0,salt
478,차,car,False,차,齇,True,453.0,country
478,차,car,False,차,齹,True,,
478,차,car,False,차,㗬,True,,
478,차,car,False,차,㞖,True,,
478,차,car,False,차,㢒,True,,
478,차,car,False,차,㣾,True,,
478,차,car,False,차,㦋,True,,
478,차,car,False,차,㨋,True,,
478,차,car,False,차,㷢,True,,
478,차,car,False,차,㸙,True,,
478,차,car,False,차,㼮,True,,
478,차,car,False,차,㽨,True,,
478,차,car,False,차,㾝,True,,
478,차,car,False,차,䁟,True,,
478,차,car,False,차,䂘,True,,
478,차,car,False,차,䂨,True,,
478,차,car,False,차,䃎,True,,
478,차,car,False,차,䊬,True,,
478,차,car,False,차,䐒,True,,
478,차,car,False,차,䐤,True,,
478,차,car,False,차,䑘,True,,
478,차,car,False,차,䑡,True,,
478,차,car,False,차,䒲,True,,
478,차,car,False,차,䖕,True,,
478,차,car,False,차,䖳,True,,
478,차,car,False,차,䞣,True,,
478,차,car,False,차,䟕,True,,
478,차,car,False,차,䠡,True,,
478,차,car,False,차,䡨,True,,
478,차,car,False,차,䣜,True,,
478,차,car,False,차,䦈,True,,
478,차,car,False,차,䯸,True,,
478,차,car,False,차,䰈,True,,
478,차,car,False,차,䰩,True,,
478,차,car,False,차,䱹,True,,
478,차,car,False,차,䳐,True,,
478,차,car,False,차,䴾,True,,
478,차,car,False,차,䵙,True,,
478,차,car,False,차,䶥,True,,
479,차,tea,False,차,且,True,2444.0,furthermore
479,차,tea,False,차,佌,True,,
479,차,tea,False,차,佽,True,,
479,차,tea,False,차,侘,True,,
479,차,tea,False,차,借,True,4629.0,borrow
479,차,tea,False,차,偖,True,,
479,차,tea,False,차,偧,True,,
479,차,tea,False,차,偨,True,,
479,차,tea,False,차,劄,True,,
479,차,tea,False,차,厏,True,,
479,차,tea,False,차,叉,True,2259.0,fork
479,차,tea,False,차,唓,True,,
479,차,tea,False,차,唶,True,,
479,차,tea,False,차,嗏,True,,
479,차,tea,False,차,嗟,True,4695.0,sigh
479,차,tea,False,차,嗻,True,,
479,차,tea,False,차,奓,True,,
479,차,tea,False,차,奲,True,,
479,차,tea,False,차,姹,True,4741.0,a variety of flowers
479,차,tea,False,차,嫅,True,,
479,차,tea,False,차,岔,True,1654.0,fork
479,차,tea,False,차,嵯,True,1207.0,rough
479,차,tea,False,차,嵳,True,,
479,차,tea,False,차,差,True,1859.0,be poor
479,차,tea,False,차,徣,True,,
479,차,tea,False,차,扠,True,,
479,차,tea,False,차,扯,True,672.0,cuff
479,차,tea,False,차,挓,True,,
479,차,tea,False,차,搓,True,3579.0,rub
479,차,tea,False,차,搽,True,4287.0,apply
479,차,tea,False,차,撦,True,,
479,차,tea,False,차,暛,True,,
479,차,tea,False,차,杈,True,4004.0,fork
479,차,tea,False,차,栨,True,,
479,차,tea,False,차,槎,True,3353.0,scour
479,차,tea,False,차,次,True,583.0,second
479,차,tea,False,차,此,True,2230.0,herewith
479,차,tea,False,차,汊,True,1906.0,branch
479,차,tea,False,차,瑳,True,,
479,차,tea,False,차,砗,True,3816.0,watercourses
479,차,tea,False,차,硨,True,3148.0,watercourses
479,차,tea,False,차,磋,True,1344.0,practice
479,차,tea,False,차,笡,True,,
479,차,tea,False,차,箚,True,,
479,차,tea,False,차,紁,True,,
479,차,tea,False,차,絘,True,,
479,차,tea,False,차,肞,True,,
479,차,tea,False,차,舣,True,,
479,차,tea,False,차,艖,True,,
479,차,tea,False,차,芆,True,,
479,차,tea,False,차,莗,True,,
479,차,tea,False,차,蒫,True,,
479,차,tea,False,차,蔖,True,,
479,차,tea,False,차,虘,True,,
479,차,tea,False,차,蛼,True,,
479,차,tea,False,차,衩,True,4836.0,barely
479,차,tea,False,차,褨,True,,
479,차,tea,False,차,訍,True,,
479,차,tea,False,차,譇,True,,
479,차,tea,False,차,跐,True,,
479,차,tea,False,차,踷,True,,
479,차,tea,False,차,蹉,True,858.0,lose one's fingers
479,차,tea,False,차,車,True,391.0,car
479,차,tea,False,차,车,True,1990.0,car
479,차,tea,False,차,遮,True,358.0,cover
479,차,tea,False,차,醝,True,,
479,차,tea,False,차,銟,True,,
479,차,tea,False,차,鎈,True,,
479,차,tea,False,차,鹺,True,2667.0,salt
479,차,tea,False,차,鹾,True,3800.0,salt
479,차,tea,False,차,齇,True,453.0,country
479,차,tea,False,차,齹,True,,
479,차,tea,False,차,㗬,True,,
479,차,tea,False,차,㞖,True,,
479,차,tea,False,차,㢒,True,,
479,차,tea,False,차,㣾,True,,
479,차,tea,False,차,㦋,True,,
479,차,tea,False,차,㨋,True,,
479,차,tea,False,차,㷢,True,,
479,차,tea,False,차,㸙,True,,
479,차,tea,False,차,㼮,True,,
479,차,tea,False,차,㽨,True,,
479,차,tea,False,차,㾝,True,,
479,차,tea,False,차,䁟,True,,
479,차,tea,False,차,䂘,True,,
479,차,tea,False,차,䂨,True,,
479,차,tea,False,차,䃎,True,,
479,차,tea,False,차,䊬,True,,
479,차,tea,False,차,䐒,True,,
479,차,tea,False,차,䐤,True,,
479,차,tea,False,차,䑘,True,,
479,차,tea,False,차,䑡,True,,
479,차,tea,False,차,䒲,True,,
479,차,tea,False,차,䖕,True,,
479,차,tea,False,차,䖳,True,,
479,차,tea,False,차,䞣,True,,
479,차,tea,False,차,䟕,True,,
479,차,tea,False,차,䠡,True,,
479,차,tea,False,차,䡨,True,,
479,차,tea,False,차,䣜,True,,
479,차,tea,False,차,䦈,True,,
479,차,tea,False,차,䯸,True,,
479,차,tea,False,차,䰈,True,,
479,차,tea,False,차,䰩,True,,
479,차,tea,False,차,䱹,True,,
479,차,tea,False,차,䳐,True,,
479,차,tea,False,차,䴾,True,,
479,차,tea,False,차,䵙,True,,
479,차,tea,False,차,䶥,True,,
480,착하다,to be kind,True,착,丵,True,,
480,착하다,to be kind,True,착,凿,True,4458.0,chisel
480,착하다,to be kind,True,착,剒,True,,
480,착하다,to be kind,True,착,娕,True,,
480,착하다,to be kind,True,착,娖,True,,
480,착하다,to be kind,True,착,戳,True,4385.0,poke
480,착하다,to be kind,True,착,捉,True,2438.0,catch
480,착하다,to be kind,True,착,搾,True,3505.0,milk
480,착하다,to be kind,True,착,撯,True,,
480,착하다,to be kind,True,착,擆,True,,
480,착하다,to be kind,True,착,擉,True,,
480,착하다,to be kind,True,착,斮,True,,
480,착하다,to be kind,True,착,斲,True,1975.0,absorb
480,착하다,to be kind,True,착,斵,True,,
480,착하다,to be kind,True,착,浞,True,1857.0,be bound together
480,착하다,to be kind,True,착,灂,True,,
480,착하다,to be kind,True,착,珿,True,,
480,착하다,to be kind,True,착,着,True,1833.0,catch
480,착하다,to be kind,True,착,穛,True,,
480,착하다,to be kind,True,착,窄,True,3636.0,narrow
480,착하다,to be kind,True,착,笮,True,4578.0,the size of a wave
480,착하다,to be kind,True,착,篧,True,,
480,착하다,to be kind,True,착,簎,True,,
480,착하다,to be kind,True,착,籱,True,,
480,착하다,to be kind,True,착,糳,True,3704.0,extraction
480,착하다,to be kind,True,착,縒,True,,
480,착하다,to be kind,True,착,莡,True,,
480,착하다,to be kind,True,착,諑,True,2851.0,fall off
480,착하다,to be kind,True,착,诼,True,2400.0,fall off
480,착하다,to be kind,True,착,辵,True,,
480,착하다,to be kind,True,착,辶,True,,
480,착하다,to be kind,True,착,逪,True,,
480,착하다,to be kind,True,착,鋜,True,,
480,착하다,to be kind,True,착,錯,True,3475.0,be wrong
480,착하다,to be kind,True,착,鑡,True,,
480,착하다,to be kind,True,착,鑿,True,1756.0,chisel
480,착하다,to be kind,True,착,错,True,852.0,be wrong
480,착하다,to be kind,True,착,齪,True,602.0,dirty
480,착하다,to be kind,True,착,龊,True,2519.0,dirty
480,착하다,to be kind,True,착,㒂,True,,
480,착하다,to be kind,True,착,㓸,True,,
480,착하다,to be kind,True,착,㚟,True,,
480,착하다,to be kind,True,착,㲋,True,,
480,착하다,to be kind,True,착,䇥,True,,
480,착하다,to be kind,True,착,䓎,True,,
480,착하다,to be kind,True,착,䕴,True,,
480,착하다,to be kind,True,착,䥘,True,,
480,착하다,to be kind,True,착,䥣,True,,
481,찬물,cold water,False,찬물,,False,,
482,참,very / really,False,참,傪,True,,
482,참,very / really,False,참,僣,True,,
482,참,very / really,False,참,僭,True,2018.0,overpower
482,참,very / really,False,참,儳,True,,
482,참,very / really,False,참,劖,True,,
482,참,very / really,False,참,叁,True,1568.0,three
482,참,very / really,False,참,参,True,702.0,participate
482,참,very / really,False,참,參,True,4221.0,participate
482,참,very / really,False,참,叄,True,3603.0,three
482,참,very / really,False,참,叅,True,,
482,참,very / really,False,참,噆,True,,
482,참,very / really,False,참,嚵,True,,
482,참,very / really,False,참,堑,True,1292.0,cut
482,참,very / really,False,참,塹,True,896.0,cut
482,참,very / really,False,참,墋,True,,
482,참,very / really,False,참,壍,True,,
482,참,very / really,False,참,嬠,True,,
482,참,very / really,False,참,嬱,True,,
482,참,very / really,False,참,崭,True,1346.0,excel
482,참,very / really,False,참,嵾,True,,
482,참,very / really,False,참,嶃,True,,
482,참,very / really,False,참,嶄,True,4056.0,excel
482,참,very / really,False,참,嶊,True,,
482,참,very / really,False,참,巉,True,16.0,crag
482,참,very / really,False,참,惨,True,1736.0,be miserable
482,참,very / really,False,참,惭,True,575.0,ashamed
482,참,very / really,False,참,慘,True,1632.0,be miserable
482,참,very / really,False,참,慙,True,,
482,참,very / really,False,참,慚,True,4390.0,ashamed
482,참,very / really,False,참,憯,True,,
482,참,very / really,False,참,懴,True,,
482,참,very / really,False,참,懺,True,1871.0,repent
482,참,very / really,False,참,搀,True,3229.0,absorb
482,참,very / really,False,참,摲,True,,
482,참,very / really,False,참,攙,True,877.0,absorb
482,참,very / really,False,참,斩,True,3796.0,chop
482,참,very / really,False,참,斬,True,1978.0,chop
482,참,very / really,False,참,旵,True,,
482,참,very / really,False,참,朁,True,,
482,참,very / really,False,참,椠,True,4074.0,block
482,참,very / really,False,참,槧,True,2107.0,block
482,참,very / really,False,참,欃,True,,
482,참,very / really,False,참,毚,True,,
482,참,very / really,False,참,毶,True,,
482,참,very / really,False,참,瀺,True,,
482,참,very / really,False,참,獑,True,,
482,참,very / really,False,참,瘆,True,,
482,참,very / really,False,참,瘮,True,,
482,참,very / really,False,참,碜,True,3751.0,ugly
482,참,very / really,False,참,磛,True,,
482,참,very / really,False,참,磣,True,3102.0,ugly
482,참,very / really,False,참,站,True,2938.0,stand
482,참,very / really,False,참,艬,True,,
482,참,very / really,False,참,覱,True,,
482,참,very / really,False,참,詀,True,,
482,참,very / really,False,참,謲,True,,
482,참,very / really,False,참,譖,True,4435.0,slander
482,참,very / really,False,참,譛,True,,
482,참,very / really,False,참,讒,True,3659.0,slander
482,참,very / really,False,참,讖,True,4298.0,foretell
482,참,very / really,False,참,谗,True,3066.0,slander
482,참,very / really,False,참,谮,True,3589.0,slander
482,참,very / really,False,참,谶,True,2881.0,foretell
482,참,very / really,False,참,趻,True,,
482,참,very / really,False,참,酁,True,,
482,참,very / really,False,참,醦,True,,
482,참,very / really,False,참,錾,True,775.0,chisel
482,참,very / really,False,참,鏨,True,1392.0,chisel
482,참,very / really,False,참,鑱,True,,
482,참,very / really,False,참,镵,True,,
482,참,very / really,False,참,饞,True,2410.0,desire
482,참,very / really,False,참,馋,True,2473.0,desire
482,참,very / really,False,참,驂,True,,
482,참,very / really,False,참,骖,True,,
482,참,very / really,False,참,魙,True,,
482,참,very / really,False,참,黪,True,2818.0,cloud
482,참,very / really,False,참,黲,True,2042.0,cloud
482,참,very / really,False,참,㕘,True,,
482,참,very / really,False,참,㜗,True,,
482,참,very / really,False,참,㜞,True,,
482,참,very / really,False,참,㟥,True,,
482,참,very / really,False,참,㟻,True,,
482,참,very / really,False,참,㠁,True,,
482,참,very / really,False,참,㦧,True,,
482,참,very / really,False,참,㨻,True,,
482,참,very / really,False,참,㰫,True,,
482,참,very / really,False,참,㸥,True,,
482,참,very / really,False,참,㺥,True,,
482,참,very / really,False,참,㽩,True,,
482,참,very / really,False,참,㿊,True,,
482,참,very / really,False,참,䁪,True,,
482,참,very / really,False,참,䂁,True,,
482,참,very / really,False,참,䑎,True,,
482,참,very / really,False,참,䜛,True,,
482,참,very / really,False,참,䜟,True,,
482,참,very / really,False,참,䟃,True,,
482,참,very / really,False,참,䤘,True,,
482,참,very / really,False,참,䤫,True,,
482,참,very / really,False,참,䧯,True,,
482,참,very / really,False,참,䪌,True,,
482,참,very / really,False,참,䱿,True,,
482,참,very / really,False,참,䳻,True,,
482,참,very / really,False,참,䶨,True,,
483,창문,window,False,창문,窓門,True,432.0,门door
484,찾다,to look for,False,찾다,,False,,
485,책,book,False,책,冊,True,2.0,book
485,책,book,False,책,册,True,2589.0,book
485,책,book,False,책,厇,True,,
485,책,book,False,책,啧,True,28.0,with a button
485,책,book,False,책,嘖,True,2758.0,with a button
485,책,book,False,책,嫧,True,,
485,책,book,False,책,帻,True,,
485,책,book,False,책,幘,True,,
485,책,book,False,책,憡,True,,
485,책,book,False,책,拺,True,,
485,책,book,False,책,敇,True,,
485,책,book,False,책,柵,True,2159.0,fence
485,책,book,False,책,栅,True,2452.0,fence
485,책,book,False,책,皟,True,,
485,책,book,False,책,瞔,True,,
485,책,book,False,책,磔,True,2690.0,old-fashioned
485,책,book,False,책,笧,True,,
485,책,book,False,책,策,True,1062.0,plan
485,책,book,False,책,筞,True,,
485,책,book,False,책,箣,True,,
485,책,book,False,책,箦,True,1435.0,break
485,책,book,False,책,簀,True,2261.0,break
485,책,book,False,책,籷,True,,
485,책,book,False,책,粣,True,,
485,책,book,False,책,舴,True,4873.0,the completion of a load
485,책,book,False,책,茦,True,,
485,책,book,False,책,萗,True,,
485,책,book,False,책,蓛,True,,
485,책,book,False,책,蔶,True,,
